path,avg_dist,id,contrast_factor,crop_bottom,test,task,activity
../../data/outputs/bookleta/activity2b/94fd1-71561.jpg,0.18451023,94fd1-71561,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9cf64-79099.jpg,0.31252432,9cf64-79099,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/c6e72-74881.jpg,0.19931662,c6e72-74881,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/94fd1-70694.jpg,0.2812605,94fd1-70694,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/d9583-66934.jpg,0.27018523,d9583-66934,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/65a68-68251.jpg,0.20748043,65a68-68251,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9b50a-53802.jpg,0.21865523,9b50a-53802,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9508e-68724.jpg,0.25340277,9508e-68724,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dbfa7-69221.jpg,0.17605883,dbfa7-69221,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/060f1-67289.jpg,0.21186715,060f1-67289,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/94fd1-71367.jpg,0.17987561,94fd1-71367,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/214b9-71565.jpg,0.21184355,214b9-71565,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/ce6fd-54313.jpg,0.23358762,ce6fd-54313,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/a718a-78470.jpg,0.23779243,a718a-78470,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6544f-75077.jpg,0.23806447,6544f-75077,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9b50a-74661.jpg,0.35292846,9b50a-74661,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b5b5f-79047.jpg,0.3070578,b5b5f-79047,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9508e-47261.jpg,0.28375393,9508e-47261,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/39dc2-75204.jpg,0.26326418,39dc2-75204,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6544f-74340.jpg,0.2814687,6544f-74340,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b238c-75288.jpg,0.27922148,b238c-75288,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/2953c-71101.jpg,0.21521175,2953c-71101,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6771d-74742.jpg,0.22704363,6771d-74742,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6544f-75506.jpg,0.22262406,6544f-75506,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6dcd4-8292.jpg,0.3216521,6dcd4-8292,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/20479-35088.jpg,0.20469642,20479-35088,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dbfa7-77803.jpg,0.35124624,dbfa7-77803,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9b50a-75191.jpg,0.21896505,9b50a-75191,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6dcd4-1103.jpg,0.19958049,6dcd4-1103,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/d5c10-73111.jpg,0.2523545,d5c10-73111,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9508e-1438.jpg,0.27421778,9508e-1438,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/ea193-72950.jpg,0.17894346,ea193-72950,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/d9583-76259.jpg,0.19573921,d9583-76259,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/65a68-64865.jpg,0.21107662,65a68-64865,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9cf64-76418.jpg,0.3590684,9cf64-76418,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6dcd4-2420.jpg,0.2970745,6dcd4-2420,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b560a-76805_Unmatched.jpg,0.26080775,b560a-76805_Unmatched,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6dcd4-0753.jpg,0.20280027,6dcd4-0753,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/94fd1-71172.jpg,0.21784002,94fd1-71172,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/bcb6d-71024.jpg,0.28490216,bcb6d-71024,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/4c2f9-09558_UM_TTCT Post ASS SS2011 EoL2.jpg,0.26249033,4c2f9-09558_UM_TTCT Post ASS SS2011 EoL2,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/21ac7-27262.jpg,0.24640995,21ac7-27262,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/a718a-71682.jpg,0.29465812,a718a-71682,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6dcd4-7439.jpg,0.24989712,6dcd4-7439,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/214b9-75098.jpg,0.19113272,214b9-75098,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/214b9-70686.jpg,0.22175252,214b9-70686,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dee97-71558 M.jpg,0.28736973,dee97-71558 M,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dbfa7-80132.jpg,0.17944151,dbfa7-80132,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/ce6fd-67081.jpg,0.25588334,ce6fd-67081,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/39dc2-73110.jpg,0.27163112,39dc2-73110,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/39dc2-66910.jpg,0.24949002,39dc2-66910,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dbfa7-78460.jpg,0.24342579,dbfa7-78460,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b5b5f-74951.jpg,0.22152913,b5b5f-74951,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b5b5f-78819.jpg,0.26665348,b5b5f-78819,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/fd6d5-RD-AM-4811.jpg,0.2706583,fd6d5-RD-AM-4811,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6771d-77499.jpg,0.23737359,6771d-77499,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/781e5-74910.jpg,0.2410509,781e5-74910,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9cf64-52578.jpg,0.19755387,9cf64-52578,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dee97-69433 M.jpg,0.3471291,dee97-69433 M,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6771d-74433.jpg,0.21068239,6771d-74433,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/21ac7-75119.jpg,0.22260588,21ac7-75119,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6dcd4-1662.jpg,0.25578225,6dcd4-1662,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/65a68-73677.jpg,0.22278082,65a68-73677,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/20479-70510.jpg,0.19767952,20479-70510,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/fd6d5-RD-AR-4811.jpg,0.21992332,fd6d5-RD-AR-4811,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dbfa7-73294.jpg,0.21384865,dbfa7-73294,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9cf64-75262.jpg,0.27276117,9cf64-75262,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/781e5-78096.jpg,0.21693927,781e5-78096,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6771d-78383.jpg,0.20628971,6771d-78383,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/21ac7-75911.jpg,0.239874,21ac7-75911,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6dcd4-8900.jpg,0.26370203,6dcd4-8900,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/781e5-77429.jpg,0.2587661,781e5-77429,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9508e-73129.jpg,0.18681544,9508e-73129,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/ea193-76893.jpg,0.19384366,ea193-76893,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b560a-76952_Unmatched.jpg,0.2811526,b560a-76952_Unmatched,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6544f-74144.jpg,0.2380982,6544f-74144,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/3d919-66985.jpg,0.2252444,3d919-66985,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6771d-71614.jpg,0.20726651,6771d-71614,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/a718a-73697.jpg,0.20166433,a718a-73697,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/326d8-76726.jpg,0.20057994,326d8-76726,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/d5183-71277.jpg,0.21488523,d5183-71277,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/d5183-76524.jpg,0.19705033,d5183-76524,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6771d-70668.jpg,0.20510298,6771d-70668,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/bcb6d-66158.jpg,0.23153567,bcb6d-66158,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b238c-77060.jpg,0.19558036,b238c-77060,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/406e2-70547.jpg,0.27604413,406e2-70547,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b560a-77250_Unmatched.jpg,0.19336689,b560a-77250_Unmatched,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/060f1-70647.jpg,0.36842406,060f1-70647,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6dcd4-0782.jpg,0.19172251,6dcd4-0782,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6dcd4-5611.jpg,0.32088077,6dcd4-5611,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dee97-64546.jpg,0.24503434,dee97-64546,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/ea193-75426.jpg,0.23246133,ea193-75426,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/4f5cb-71595.jpg,0.18338495,4f5cb-71595,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dee97-61628.jpg,0.21217793,dee97-61628,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/ea193-74506.jpg,0.27440643,ea193-74506,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dee97-51927.jpg,0.23486757,dee97-51927,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6544f-77880.jpg,0.30718493,6544f-77880,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6771d-74551.jpg,0.2709967,6771d-74551,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/8e820-75623.jpg,0.2120682,8e820-75623,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/20479-73423.jpg,0.17150271,20479-73423,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dee97-74768.jpg,0.19760865,dee97-74768,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/326d8-74913.jpg,0.22837895,326d8-74913,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b238c-78781.jpg,0.26296335,b238c-78781,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9b50a-76502.jpg,0.25914723,9b50a-76502,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/94fd1-71607.jpg,0.22483814,94fd1-71607,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dbfa7-77966.jpg,0.3158716,dbfa7-77966,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/ea193-75590.jpg,0.22256213,ea193-75590,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/8e820-67145.jpg,0.261572,8e820-67145,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/a718a-79811.jpg,0.18777782,a718a-79811,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b5b5f-71542.jpg,0.22981578,b5b5f-71542,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/68332-74738_Unmatched.jpg,0.25227422,68332-74738_Unmatched,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b5b5f-77829.jpg,0.3199612,b5b5f-77829,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/d9583-75903.jpg,0.22975427,d9583-75903,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/94fd1-55311.jpg,0.2350772,94fd1-55311,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9b50a-76613.jpg,0.42430085,9b50a-76613,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/326d8-Redacted_04-12-12 A.jpg,0.2166326,326d8-Redacted_04-12-12 A,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/08d53-74137.jpg,0.27814674,08d53-74137,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b238c-77589.jpg,0.32694095,b238c-77589,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/c6e72-75726.jpg,0.2477482,c6e72-75726,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/ea193-74945.jpg,0.27034777,ea193-74945,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/68332-75926_Unmatched.jpg,0.19247055,68332-75926_Unmatched,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/65a68-44653.jpg,0.36134976,65a68-44653,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/4f5cb-74662.jpg,0.23022443,4f5cb-74662,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/94fd1-71304.jpg,0.20846575,94fd1-71304,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/060f1-1175.jpg,0.1989367,060f1-1175,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6544f-76290.jpg,0.20151305,6544f-76290,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/406e2-71944.jpg,0.2574436,406e2-71944,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b238c-78282.jpg,0.2079131,b238c-78282,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/406e2-71945.jpg,0.19124383,406e2-71945,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/bcb6d-74317.jpg,0.31511408,bcb6d-74317,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/65a68-67706.jpg,0.22670811,65a68-67706,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6544f-74653.jpg,0.18852347,6544f-74653,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/060f1-9138.jpg,0.22000515,060f1-9138,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6dcd4-8178.jpg,0.24875629,6dcd4-8178,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b5b5f-80287.jpg,0.31457508,b5b5f-80287,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b238c-76327.jpg,0.17239225,b238c-76327,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6544f-50452.jpg,0.24403113,6544f-50452,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/3ee42-32761-UM.jpg,0.23010606,3ee42-32761-UM,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/68332-70976_Unmatched.jpg,0.23372567,68332-70976_Unmatched,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/21e0e-74411.jpg,0.24812597,21e0e-74411,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/4f5cb-75231.jpg,0.24964279,4f5cb-75231,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/d5c10-74025.jpg,0.22529298,d5c10-74025,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/d5183-75857.jpg,0.26190877,d5183-75857,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9b50a-75245.jpg,0.22851217,9b50a-75245,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9cf64-78250.jpg,0.23784548,9cf64-78250,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6dcd4-7466.jpg,0.1795854,6dcd4-7466,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6dcd4-9107.jpg,0.32399797,6dcd4-9107,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dee97-76132.jpg,0.22835088,dee97-76132,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/68332-74589_Unmatched.jpg,0.26593387,68332-74589_Unmatched,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/99a7c-74570_UM.jpg,0.21472025,99a7c-74570_UM,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/65a68-74180.jpg,0.21515888,65a68-74180,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b02df-RD-NS472011.jpg,0.24909484,b02df-RD-NS472011,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/39dc2-76355.jpg,0.2621255,39dc2-76355,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dbfa7-80025.jpg,0.222866,dbfa7-80025,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/8e820-75068.jpg,0.19761783,8e820-75068,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/3ee42-68082-UM.jpg,0.4143408,3ee42-68082-UM,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/060f1-72597.jpg,0.20296359,060f1-72597,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/4f5cb-77755.jpg,0.21360767,4f5cb-77755,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/bb3e3-RD-KW-4811.jpg,0.17673433,bb3e3-RD-KW-4811,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/bcb6d-76895.jpg,0.19594765,bcb6d-76895,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/781e5-80410.jpg,0.1962192,781e5-80410,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b560a-74943_Unmatched.jpg,0.1642353,b560a-74943_Unmatched,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9508e-71576.jpg,0.33095264,9508e-71576,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/2953c-0218.jpg,0.25412583,2953c-0218,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/781e5-79472.jpg,0.2790063,781e5-79472,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/21e0e-76767.jpg,0.21218854,21e0e-76767,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/bcb6d-73331.jpg,0.19467211,bcb6d-73331,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/c6e72-74748.jpg,0.28942114,c6e72-74748,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/39dc2-80015.jpg,0.18870425,39dc2-80015,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/bcb6d-74311.jpg,0.22149414,bcb6d-74311,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6544f-72595.jpg,0.18600804,6544f-72595,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/8e820-65849.jpg,0.19410098,8e820-65849,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dbfa7-79095.jpg,0.2724445,dbfa7-79095,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6544f-70590.jpg,0.22771478,6544f-70590,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/d5c10-70858.jpg,0.19505322,d5c10-70858,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dee97-61601 M.jpg,0.1976,dee97-61601 M,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/781e5-80411.jpg,0.18916357,781e5-80411,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/d5183-74634.jpg,0.21839881,d5183-74634,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/cc508-75269.jpg,0.20082396,cc508-75269,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/3ee42-75666-UM.jpg,0.31456548,3ee42-75666-UM,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9508e-71601.jpg,0.30309242,9508e-71601,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b02df-RD-NS134711.jpg,0.21335256,b02df-RD-NS134711,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/214b9-72632.jpg,0.22793818,214b9-72632,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/d5183-75925.jpg,0.19442332,d5183-75925,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6771d-68091.jpg,0.1997391,6771d-68091,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/d5183-74193.jpg,0.22231984,d5183-74193,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/39dc2-70737.jpg,0.27359247,39dc2-70737,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/2953c-68225.jpg,0.25997907,2953c-68225,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6dcd4-7844.jpg,0.20215249,6dcd4-7844,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dbfa7-79083.jpg,0.26145566,dbfa7-79083,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9b50a-75096.jpg,0.24340415,9b50a-75096,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6544f-75549.jpg,0.20320863,6544f-75549,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/d9583-69730.jpg,0.24220538,d9583-69730,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/21ac7-74688.jpg,0.19941074,21ac7-74688,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/4f5cb-74883.jpg,0.21932465,4f5cb-74883,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/fd6d5-RD-FM-4811.jpg,0.20565438,fd6d5-RD-FM-4811,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9cf64-78281.jpg,0.3025368,9cf64-78281,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6dcd4-2257.jpg,0.2851916,6dcd4-2257,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6544f-76294.jpg,0.21323198,6544f-76294,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/bcb6d-72978.jpg,0.28864384,bcb6d-72978,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/a718a-71369.jpg,0.20875037,a718a-71369,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/4f5cb-75578.jpg,0.37519717,4f5cb-75578,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/bcb6d-76049.jpg,0.19863105,bcb6d-76049,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/21e0e-71234.jpg,0.26309943,21e0e-71234,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b238c-75211.jpg,0.22428477,b238c-75211,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/d5c10-68972.jpg,0.21763879,d5c10-68972,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b238c-75417.jpg,0.18492383,b238c-75417,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6dcd4-1603.jpg,0.18064445,6dcd4-1603,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/20479-50312.jpg,0.19857198,20479-50312,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/fd6d5-RD-SL-4811.jpg,0.20688313,fd6d5-RD-SL-4811,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/214b9-67200.jpg,0.27759302,214b9-67200,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dee97-69412 M.jpg,0.2105943,dee97-69412 M,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/65a68-71565.jpg,0.24899012,65a68-71565,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/d5c10-75245.jpg,0.19380617,d5c10-75245,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b5b5f-63869.jpg,0.23827493,b5b5f-63869,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/dee97-71246.jpg,0.24316663,dee97-71246,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9b50a-74025.jpg,0.21085727,9b50a-74025,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/b238c-70576.jpg,0.24649328,b238c-70576,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/060f1-71293.jpg,0.19179231,060f1-71293,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6544f-73134.jpg,0.18507254,6544f-73134,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/9cf64-77814.jpg,0.21496797,9cf64-77814,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/6dcd4-9441.jpg,0.20721543,6dcd4-9441,4,False,ttct,bookleta,activity2b
../../data/outputs/bookleta/activity2b/21ac7-74478.jpg,0.24344909,21ac7-74478,4,False,ttct,bookleta,activity2b
